url,title,description,languages,assessment_length,test_type,remote_available,job_levels
https://www.shl.com/solutions/products/product-catalog/view/java-platform-enterprise-edition-7-java-ee-7/,Java Platform Enterprise Edition 7 (Java EE 7),"The Java Platform Enterprise Edition 7 (Java EE 7) test measures knowledge of the Java EE 7 architecture. Designed for Java programmers and architects, this test includes the following topics: Commonly-Used APIs, Component Technology, Database Access, JEE Application Architecture, JSP Extensions, Resource Management, Web Services, Webapp Control and View Technologies, and Webapp Technology.","English (USA),",30 minutes,Knowledge & Skills,Yes,"Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/java-web-services-new/,Java Web Services (New),"Multi-choice test that measures the knowledge of basic Java constructs, OOP concepts, file handling, exception handling, threads, generics and inner class.","English (USA),",8 minutes,Knowledge & Skills,Yes,"Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/javascript-new/,JavaScript (New),Multi-choice test that measures knowledge of programming in the JavaScript language and its application in front-end development.,"English (USA),",9 minutes,Knowledge & Skills,Yes,"Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/microsoft-windows-server-2012-administration/,Microsoft Windows Server 2012 Administration,"The Microsoft Windows Server 2012 Administration test measures knowledge of Windows Server Administration. Designed for experienced Network Administrators, this test includes the following topics: Active Directory, Administrative Tasks, Computer Properties, Configuration and Management, Design and Installation, Local Security Policy, Networking, Security, and Server Management.","English (USA),",35 minutes,Knowledge & Skills,Yes,"Professional, Manager, Director"
https://www.shl.com/solutions/products/product-catalog/view/microsoft-word-365-essentials-new/,Microsoft Word 365 - Essentials (New),"The Microsoft Word 365 - Essentials simulation evaluates ability to perform certain operations in a simulated environment of Microsoft Word, and includes the following topics: Applying Illustrations and Graphics, Applying Page Layout, Creating Content, Creating, Printing, and Saving Documents, Formatting Content, Proofreading Documents and Reviewing, Maintaining, and Securing Documents.","English (USA),",25 minutes,"Knowledge & Skills, Simulations",Yes,"Entry, Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/microsoft-word-365-new/,Microsoft Word 365 (New),"The Microsoft Word 365 simulation evaluates ability to perform certain operations in a simulated environment of Microsoft Word, and includes the following topics: Applying Illustrations and Graphics, Applying Page Layout, Creating Content, Creating, Printing, and Saving Documents, Formatting Content, Proofreading Documents and Reviewing, Maintaining, and Securing Documents.","English (USA),",35 minutes,"Simulations, Knowledge & Skills",Yes,"Entry, Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/mineral-engineering-new/,Mineral Engineering (New),"Multi-choice test that measures the knowledge of comminution and classification, physical separation process, particle technology, metallurgical thermodynamics, mineralogy, petrology and stratigraphy.","English (USA),",12 minutes,Knowledge & Skills,Yes,"Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/mining-engineering-new/,Mining Engineering (New),"Multi-choice test that measures the knowledge of mining methods, mineral processing, mining machinery, mineralogy, petrology and stratigraphy.","English (USA),",16 minutes,Knowledge & Skills,Yes,"Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/mobility-new/,Mobility (New),Multi-choice test that measures the knowledge on topics related to mobility and mobile computing.,"English (USA),",9 minutes,Knowledge & Skills,Yes,"Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/molecular-biology-new/,Molecular Biology (New),"Multi-choice test that measures the knowledge of molecular genetics, transgenics, rDNA technology, chromosomal genetics, transformation and related processes.","English (USA),",6 minutes,Knowledge & Skills,Yes,"Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/mongodb-new/,MongoDB (New),"Multi-choice test that measures the conceptual knowledge of MongoDB like sharding, replication, indexing, security and storage. It also checks the knowledge of MongoDB queries and data models.","English (USA),",7 minutes,Knowledge & Skills,Yes,"Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/motivation-questionnaire-mqm5/,Motivation Questionnaire MQM5,"By understanding what motivates their staff, managers can unlock each individual’s full potential and direct their energies more constructively. This questionnaire measures 18 dimensions of an individual’s motivation, and provides a comprehensive understanding of those situations which increase and reduce their motivation.","Latin American Spanish, Portuguese (Brazil), Latvian, Danish, Indonesian, Swedish, Turkish, Portuguese, French (Canada), Japanese, Chinese Traditional, Flemish, French (Belgium), Spanish, Finnish, French, German, Greek, Italian, Polish, Romanian, Russian, English International, English (USA), Chinese Simplified, Dutch, Hungarian, Norwegian, Czech, Slovak, English (Australia), Arabic, Korean,",25 minutes,Personality & Behavior,Yes,"Entry, Professional, Manager, Executive, Director"
https://www.shl.com/solutions/products/product-catalog/view/mq-candidate-motivation-report/,MQ Candidate Motivation Report,The Candidate Motivation Report is designed as a feedback report for the individual. It provides an in-depth and easy-to-understand evaluation of an individuals motivators and demotivators at work.,"English International, English (USA), Chinese Simplified,",N/A,Personality & Behavior,Yes,"Entry, Professional, Manager, Executive, Director"
https://www.shl.com/solutions/products/product-catalog/view/mq-employee-motivation-report/,MQ Employee Motivation Report,"The MQ Employee Motivation Report is ideal for use by line managers and those concerned with employee’s performance and well being, the Employee Motivation Report provides an in-depth and easy-to-understand evaluation of what motivates and de-motivates someone. It also offers a comprehensive list of tips and suggestions for managing the employee’s strongest motivators and demotivators.","Chinese Simplified, English International, English (USA),",N/A,Personality & Behavior,Yes,"Entry, Professional, Manager, Executive, Director"
https://www.shl.com/solutions/products/product-catalog/view/mq-motivation-report-pack/,MQ Motivation Report Pack,"The MQ Report pack consists of the Profile Chart, Employee Motivation Report and the Candidate Report and is a cost effective way of ensuring that your organisation takes a comprehensive approach to understanding what motivates its employees.","Chinese Simplified, English International, English (USA),",N/A,Personality & Behavior,Yes,"Entry, Professional, Manager, Executive, Director"
https://www.shl.com/solutions/products/product-catalog/view/microsoft-windows-server-2012-administration/,Microsoft Windows Server 2012 Administration,"The Microsoft Windows Server 2012 Administration test measures knowledge of Windows Server Administration. Designed for experienced Network Administrators, this test includes the following topics: Active Directory, Administrative Tasks, Computer Properties, Configuration and Management, Design and Installation, Local Security Policy, Networking, Security, and Server Management.","English (USA),",35 minutes,Knowledge & Skills,Yes,"Professional, Manager, Director"
